Record_ID,Voltage,Current,Frequency,Fault_Type,Asset_Type,Asset_ID,Severity,Confidence,Fault_Label
4656,260.41,32.48,49.94,Overload,Transformer,T-104,Critical,91.89,1
4657,277.98,34.65,49.61,Overload,Transformer,T-104,Critical,89.7,1
4658,278.78,34.53,50.42,Overload,Transformer,T-104,Critical,90.43,1
4659,267.09,34.28,49.79,Overload,Transformer,T-104,Critical,92.41,1
4660,261.37,29.62,50.33,Overload,Transformer,T-104,Critical,94.66,1
4661,272.53,36.07,49.99,Overload,Transformer,T-104,Critical,91.05,1
4662,271.57,29.8,49.75,Overload,Transformer,T-104,Critical,92.06,1
4663,237.09,33.83,49.84,Overload,Transformer,T-104,Critical,90.09,1
4664,277.83,35.54,50.29,Overload,Transformer,T-104,Critical,92.99,1
4665,271.96,35.18,50.1,Overload,Transformer,T-104,Critical,95.69,1
4666,239.58,38.87,49.9,Overload,Transformer,T-104,Critical,92.23,1
4667,236.14,30.8,50.11,Overload,Transformer,T-104,Critical,95.98,1
4668,278.76,39.33,49.85,Overload,Transformer,T-104,Critical,95.93,1
4669,252.77,37.04,49.72,Overload,Transformer,T-104,Critical,92.05,1
4670,278.3,38.94,50.18,Overload,Transformer,T-104,Critical,94.38,1
4671,238.82,34.43,50.12,Overload,Transformer,T-104,Critical,88.73,1
4672,235.66,22.17,50.22,Overload,Transformer,T-104,Critical,89.13,1
4673,253.39,27.14,50.05,Overload,Transformer,T-104,Critical,93.65,1
4674,264.24,30.31,49.96,Overload,Transformer,T-104,Critical,91.18,1
4675,273.1,26.62,49.76,Overload,Transformer,T-104,Critical,93.95,1
4676,247.99,36.94,49.83,Overload,Transformer,T-104,Critical,93.62,1
4677,232.26,27.71,49.84,Overload,Transformer,T-104,Critical,94.53,1
4678,278.35,29.22,50.32,Overload,Transformer,T-104,Critical,93.6,1
4679,278.37,36.22,49.58,Overload,Transformer,T-104,Critical,93.71,1
4680,256.77,20.33,49.75,Overload,Transformer,T-104,Critical,95.37,1
4681,276.3,35.98,50.48,Overload,Transformer,T-104,Critical,94.45,1
4682,230.51,25.76,49.53,Overload,Transformer,T-104,Critical,88.75,1
4683,240.94,30.07,50.35,Overload,Transformer,T-104,Critical,94.9,1
4684,260.81,38.56,50.0,Overload,Transformer,T-104,Critical,95.11,1
4685,252.7,25.54,50.42,Overload,Transformer,T-104,Critical,91.1,1
4686,255.17,26.58,50.16,Overload,Transformer,T-104,Critical,95.96,1
4687,231.28,38.0,49.5,Overload,Transformer,T-104,Critical,90.91,1
4688,238.43,35.15,49.55,Overload,Transformer,T-104,Critical,92.43,1
4689,244.75,22.67,50.27,Overload,Transformer,T-104,Critical,89.74,1
4690,241.18,25.5,50.09,Overload,Transformer,T-104,Critical,93.28,1
4691,230.88,24.84,49.93,Overload,Transformer,T-104,Critical,90.66,1
4692,274.21,35.75,50.13,Overload,Transformer,T-104,Critical,90.7,1
4693,265.03,36.87,50.09,Overload,Transformer,T-104,Critical,94.28,1
4694,267.46,31.43,49.81,Overload,Transformer,T-104,Critical,93.97,1
4695,240.34,35.59,50.3,Overload,Transformer,T-104,Critical,94.58,1
4696,253.65,23.85,49.6,Overload,Transformer,T-104,Critical,93.95,1
4697,274.31,33.02,49.64,Overload,Transformer,T-104,Critical,95.48,1
4698,279.46,28.67,50.09,Overload,Transformer,T-104,Critical,94.22,1
4699,266.82,39.36,49.61,Overload,Transformer,T-104,Critical,92.65,1
4700,264.6,37.8,50.37,Overload,Transformer,T-104,Critical,95.82,1
4701,255.6,36.62,49.93,Overload,Transformer,T-104,Critical,91.38,1
4702,242.67,36.36,50.49,Overload,Transformer,T-104,Critical,90.05,1
4703,232.81,36.31,50.12,Overload,Transformer,T-104,Critical,95.68,1
4704,242.61,21.42,49.99,Overload,Transformer,T-104,Critical,88.68,1
4705,243.09,22.52,49.72,Overload,Transformer,T-104,Critical,88.85,1
4706,277.7,25.57,49.94,Overload,Transformer,T-104,Critical,95.19,1
4707,263.87,32.36,50.21,Overload,Transformer,T-104,Critical,94.63,1
4708,273.88,32.85,50.39,Overload,Transformer,T-104,Critical,92.28,1
4709,243.86,37.6,50.04,Overload,Transformer,T-104,Critical,95.25,1
4710,232.01,27.95,50.45,Overload,Transformer,T-104,Critical,90.0,1
4711,277.08,39.08,50.38,Overload,Transformer,T-104,Critical,92.51,1
4712,262.35,37.39,50.28,Overload,Transformer,T-104,Critical,93.04,1
4713,279.11,33.71,50.48,Overload,Transformer,T-104,Critical,88.46,1
4714,236.95,29.03,49.88,Overload,Transformer,T-104,Critical,94.26,1
4715,238.03,39.52,49.82,Overload,Transformer,T-104,Critical,91.43,1
4716,243.74,31.59,49.56,Overload,Transformer,T-104,Critical,89.2,1
4717,267.29,23.73,49.74,Overload,Transformer,T-104,Critical,94.34,1
4718,234.67,28.75,49.52,Overload,Transformer,T-104,Critical,90.77,1
4719,264.95,21.8,50.39,Overload,Transformer,T-104,Critical,95.28,1
4720,235.25,39.81,49.8,Overload,Transformer,T-104,Critical,88.67,1
4721,230.25,28.17,50.13,Overload,Transformer,T-104,Critical,90.66,1
4722,271.84,34.33,49.85,Overload,Transformer,T-104,Critical,93.87,1
4723,277.02,21.86,49.81,Overload,Transformer,T-104,Critical,91.71,1
4724,254.9,30.84,49.8,Overload,Transformer,T-104,Critical,93.34,1
4725,262.25,31.56,49.61,Overload,Transformer,T-104,Critical,91.82,1
4726,247.81,29.82,50.42,Overload,Transformer,T-104,Critical,91.84,1
4727,230.7,28.78,50.32,Overload,Transformer,T-104,Critical,94.24,1
4728,255.67,25.0,49.97,Overload,Transformer,T-104,Critical,92.51,1
4729,279.99,32.88,50.19,Overload,Transformer,T-104,Critical,91.93,1
4730,247.72,36.26,49.99,Overload,Transformer,T-104,Critical,95.96,1
4731,252.86,21.36,50.18,Overload,Transformer,T-104,Critical,88.37,1
4732,242.53,27.07,50.24,Overload,Transformer,T-104,Critical,91.95,1
4733,231.43,32.34,49.91,Overload,Transformer,T-104,Critical,95.37,1
4734,254.98,34.18,49.72,Overload,Transformer,T-104,Critical,94.09,1
4735,266.05,38.08,49.53,Overload,Transformer,T-104,Critical,91.58,1
4736,263.96,21.9,49.91,Overload,Transformer,T-104,Critical,95.54,1
4737,251.8,39.71,49.56,Overload,Transformer,T-104,Critical,93.74,1
4738,259.05,30.01,50.47,Overload,Transformer,T-104,Critical,89.04,1
4739,274.8,33.82,49.76,Overload,Transformer,T-104,Critical,95.21,1
4740,251.46,36.28,49.89,Overload,Transformer,T-104,Critical,94.81,1
4741,261.83,22.82,50.15,Overload,Transformer,T-104,Critical,89.53,1
4742,250.6,23.41,49.52,Overload,Transformer,T-104,Critical,89.7,1
4743,256.82,29.63,50.0,Overload,Transformer,T-104,Critical,89.98,1
4744,264.26,34.09,49.86,Overload,Transformer,T-104,Critical,95.05,1
4745,262.2,34.26,49.78,Overload,Transformer,T-104,Critical,88.0,1
4746,273.27,36.45,49.62,Overload,Transformer,T-104,Critical,90.99,1
4747,263.07,33.04,50.36,Overload,Transformer,T-104,Critical,89.12,1
4748,251.5,21.94,49.89,Overload,Transformer,T-104,Critical,88.12,1
4749,274.91,30.54,50.35,Overload,Transformer,T-104,Critical,88.48,1
4750,241.37,25.19,49.89,Overload,Transformer,T-104,Critical,94.42,1
4751,249.33,24.09,49.56,Overload,Transformer,T-104,Critical,88.64,1
4752,268.0,28.9,50.23,Overload,Transformer,T-104,Critical,93.46,1
4753,236.77,22.86,50.26,Overload,Transformer,T-104,Critical,93.77,1
4754,248.9,21.55,49.51,Overload,Transformer,T-104,Critical,90.31,1
4755,230.46,24.6,49.92,Overload,Transformer,T-104,Critical,88.97,1
4756,235.21,37.93,50.09,Overload,Transformer,T-104,Critical,95.48,1
4757,247.29,33.54,49.7,Overload,Transformer,T-104,Critical,92.95,1
4758,236.48,20.04,50.43,Overload,Transformer,T-104,Critical,92.44,1
4759,276.35,26.68,49.83,Overload,Transformer,T-104,Critical,91.21,1
4760,265.3,31.32,50.43,Overload,Transformer,T-104,Critical,88.2,1
4761,265.41,26.61,49.68,Overload,Transformer,T-104,Critical,92.08,1
4762,255.25,22.74,49.7,Overload,Transformer,T-104,Critical,91.27,1
4763,250.44,26.35,49.65,Overload,Transformer,T-104,Critical,88.03,1
4764,278.51,38.87,49.98,Overload,Transformer,T-104,Critical,95.96,1
4765,263.68,21.38,49.62,Overload,Transformer,T-104,Critical,95.33,1
4766,261.5,36.86,50.4,Overload,Transformer,T-104,Critical,91.58,1
4767,232.43,23.77,49.57,Overload,Transformer,T-104,Critical,89.51,1
4768,250.53,22.36,49.67,Overload,Transformer,T-104,Critical,91.57,1
4769,247.01,29.35,49.93,Overload,Transformer,T-104,Critical,93.16,1
4770,276.86,22.16,49.6,Overload,Transformer,T-104,Critical,94.82,1
4771,255.32,35.33,49.72,Overload,Transformer,T-104,Critical,94.63,1
4772,276.19,32.71,49.61,Overload,Transformer,T-104,Critical,95.16,1
4773,269.62,35.02,49.54,Overload,Transformer,T-104,Critical,94.39,1
4774,236.9,24.45,50.08,Overload,Transformer,T-104,Critical,90.12,1
4775,263.07,32.16,49.61,Overload,Transformer,T-104,Critical,93.25,1
4776,276.2,23.22,50.1,Overload,Transformer,T-104,Critical,90.73,1
4777,252.98,25.74,49.85,Overload,Transformer,T-104,Critical,88.23,1
4778,279.08,32.5,50.0,Overload,Transformer,T-104,Critical,91.07,1
4779,256.97,27.6,49.86,Overload,Transformer,T-104,Critical,91.71,1
4780,243.8,23.6,50.06,Overload,Transformer,T-104,Critical,94.74,1
4781,237.64,20.65,49.75,Overload,Transformer,T-104,Critical,95.84,1
4782,271.44,31.92,50.43,Overload,Transformer,T-104,Critical,91.56,1
4783,279.16,25.93,49.74,Overload,Transformer,T-104,Critical,93.1,1
4784,248.91,32.53,49.8,Overload,Transformer,T-104,Critical,92.94,1
4785,243.79,21.02,50.41,Overload,Transformer,T-104,Critical,95.07,1
4786,278.54,34.33,50.18,Overload,Transformer,T-104,Critical,92.47,1
4787,236.3,23.78,49.79,Overload,Transformer,T-104,Critical,95.12,1
4788,238.65,38.46,50.02,Overload,Transformer,T-104,Critical,93.72,1
4789,235.51,25.38,50.46,Overload,Transformer,T-104,Critical,90.13,1
4790,244.83,23.95,49.63,Overload,Transformer,T-104,Critical,89.87,1
4791,262.12,29.11,50.05,Overload,Transformer,T-104,Critical,88.98,1
4792,270.11,35.68,49.52,Overload,Transformer,T-104,Critical,91.07,1
4793,233.44,35.84,50.24,Overload,Transformer,T-104,Critical,95.22,1
4794,241.82,29.13,49.68,Overload,Transformer,T-104,Critical,90.97,1
4795,256.11,21.07,50.21,Overload,Transformer,T-104,Critical,92.35,1
4796,271.45,25.44,50.4,Overload,Transformer,T-104,Critical,95.99,1
4797,275.96,35.56,50.31,Overload,Transformer,T-104,Critical,92.59,1
4798,239.51,33.54,50.21,Overload,Transformer,T-104,Critical,95.88,1
4799,257.07,25.43,50.18,Overload,Transformer,T-104,Critical,95.84,1
4800,238.86,26.52,50.04,Overload,Transformer,T-104,Critical,89.36,1
4801,231.11,26.74,50.37,Overload,Transformer,T-104,Critical,88.35,1
4802,251.45,35.24,50.45,Overload,Transformer,T-104,Critical,95.88,1
4803,251.1,39.01,49.54,Overload,Transformer,T-104,Critical,93.97,1
4804,262.14,24.99,50.01,Overload,Transformer,T-104,Critical,89.04,1
4805,273.58,27.16,50.13,Overload,Transformer,T-104,Critical,89.27,1
4806,240.31,39.84,50.25,Overload,Transformer,T-104,Critical,95.7,1
4807,244.79,23.29,50.0,Overload,Transformer,T-104,Critical,91.96,1
4808,238.75,34.66,49.86,Overload,Transformer,T-104,Critical,89.49,1
4809,246.6,31.27,50.23,Overload,Transformer,T-104,Critical,91.86,1
4810,256.28,22.78,50.41,Overload,Transformer,T-104,Critical,95.43,1
4811,264.17,20.35,50.04,Overload,Transformer,T-104,Critical,93.03,1
4812,279.73,39.92,50.36,Overload,Transformer,T-104,Critical,88.51,1
4813,277.66,32.25,50.3,Overload,Transformer,T-104,Critical,91.26,1
4814,245.98,29.26,49.65,Overload,Transformer,T-104,Critical,90.86,1
4815,272.88,20.76,49.65,Overload,Transformer,T-104,Critical,89.0,1
4816,250.15,39.94,49.67,Overload,Transformer,T-104,Critical,89.16,1
4817,275.75,37.64,49.53,Overload,Transformer,T-104,Critical,94.01,1
4818,262.77,35.35,49.99,Overload,Transformer,T-104,Critical,95.93,1
4819,232.19,24.69,49.9,Overload,Transformer,T-104,Critical,91.6,1
4820,276.07,31.2,49.55,Overload,Transformer,T-104,Critical,91.26,1
4821,250.82,39.31,50.1,Overload,Transformer,T-104,Critical,93.09,1
4822,265.66,35.4,50.14,Overload,Transformer,T-104,Critical,89.9,1
4823,273.7,34.64,50.24,Overload,Transformer,T-104,Critical,95.97,1
4824,270.13,36.58,50.45,Overload,Transformer,T-104,Critical,89.21,1
4825,254.89,31.61,49.83,Overload,Transformer,T-104,Critical,94.72,1
4826,268.12,34.42,50.5,Overload,Transformer,T-104,Critical,90.08,1
4827,266.77,31.03,49.81,Overload,Transformer,T-104,Critical,89.28,1
4828,274.79,31.91,50.32,Overload,Transformer,T-104,Critical,92.36,1
4829,241.0,26.75,49.88,Overload,Transformer,T-104,Critical,95.78,1
4830,230.28,39.71,50.48,Overload,Transformer,T-104,Critical,95.97,1
4831,253.83,39.28,49.9,Overload,Transformer,T-104,Critical,88.21,1
4832,241.22,38.91,49.51,Overload,Transformer,T-104,Critical,92.37,1
4833,233.78,25.73,49.59,Overload,Transformer,T-104,Critical,94.88,1
4834,259.55,38.04,50.19,Overload,Transformer,T-104,Critical,95.77,1
4835,255.49,32.77,50.08,Overload,Transformer,T-104,Critical,91.87,1
4836,272.3,32.89,50.3,Overload,Transformer,T-104,Critical,94.29,1
4837,239.55,33.0,49.7,Overload,Transformer,T-104,Critical,92.67,1
4838,263.87,39.94,49.53,Overload,Transformer,T-104,Critical,88.73,1
4839,233.85,27.97,50.32,Overload,Transformer,T-104,Critical,94.75,1
4840,266.85,37.94,49.82,Overload,Transformer,T-104,Critical,88.71,1
4841,232.91,37.04,50.23,Overload,Transformer,T-104,Critical,93.59,1
4842,246.98,27.6,50.46,Overload,Transformer,T-104,Critical,88.51,1
4843,268.69,26.19,49.54,Overload,Transformer,T-104,Critical,93.94,1
4844,246.55,34.44,50.21,Overload,Transformer,T-104,Critical,92.28,1
4845,268.87,31.62,49.79,Overload,Transformer,T-104,Critical,93.87,1
4846,259.46,20.25,50.4,Overload,Transformer,T-104,Critical,92.37,1
4847,273.43,37.65,49.94,Overload,Transformer,T-104,Critical,92.06,1
4848,250.79,28.99,50.4,Overload,Transformer,T-104,Critical,94.31,1
4849,236.33,32.21,50.5,Overload,Transformer,T-104,Critical,92.76,1
4850,269.29,35.38,49.85,Overload,Transformer,T-104,Critical,90.97,1
4851,266.2,30.0,50.07,Overload,Transformer,T-104,Critical,93.7,1
4852,268.88,25.43,49.65,Overload,Transformer,T-104,Critical,90.33,1
4853,255.38,26.84,50.07,Overload,Transformer,T-104,Critical,88.43,1
4854,255.49,27.36,50.03,Overload,Transformer,T-104,Critical,91.38,1
4855,244.21,38.08,49.68,Overload,Transformer,T-104,Critical,93.45,1
4856,276.23,30.77,50.38,Overload,Transformer,T-104,Critical,89.0,1
4857,254.69,29.14,49.51,Overload,Transformer,T-104,Critical,91.55,1
4858,248.45,33.4,50.44,Overload,Transformer,T-104,Critical,88.69,1
4859,246.37,28.88,49.96,Overload,Transformer,T-104,Critical,94.2,1
4860,252.17,20.54,50.21,Overload,Transformer,T-104,Critical,95.08,1
4861,255.7,31.62,49.66,Overload,Transformer,T-104,Critical,89.77,1
4862,241.76,28.61,50.43,Overload,Transformer,T-104,Critical,92.17,1
4863,239.6,25.32,49.88,Overload,Transformer,T-104,Critical,92.99,1
4864,252.0,27.85,50.06,Overload,Transformer,T-104,Critical,89.93,1
4865,233.95,20.49,49.75,Overload,Transformer,T-104,Critical,88.73,1
4866,246.82,35.46,50.22,Overload,Transformer,T-104,Critical,92.89,1
4867,272.63,25.64,50.39,Overload,Transformer,T-104,Critical,91.19,1
4868,250.04,28.11,49.6,Overload,Transformer,T-104,Critical,95.8,1
4869,236.93,26.82,49.82,Overload,Transformer,T-104,Critical,88.6,1
4870,237.61,20.9,49.79,Overload,Transformer,T-104,Critical,94.93,1
4871,246.97,22.47,50.15,Overload,Transformer,T-104,Critical,95.97,1
4872,241.62,25.59,50.47,Overload,Transformer,T-104,Critical,89.43,1
4873,255.56,24.79,50.43,Overload,Transformer,T-104,Critical,95.85,1
4874,270.73,26.3,49.9,Overload,Transformer,T-104,Critical,89.94,1
4875,274.54,38.29,49.92,Overload,Transformer,T-104,Critical,93.25,1
4876,238.28,28.7,50.13,Overload,Transformer,T-104,Critical,91.08,1
4877,247.88,20.02,50.3,Overload,Transformer,T-104,Critical,95.11,1
4878,278.47,34.39,50.05,Overload,Transformer,T-104,Critical,90.15,1
4879,279.96,31.8,50.18,Overload,Transformer,T-104,Critical,93.46,1
4880,272.26,20.19,49.72,Overload,Transformer,T-104,Critical,93.32,1
4881,274.76,33.71,49.91,Overload,Transformer,T-104,Critical,90.89,1
4882,266.9,34.82,50.11,Overload,Transformer,T-104,Critical,90.33,1
4883,276.26,31.04,50.29,Overload,Transformer,T-104,Critical,89.71,1
4884,247.2,37.49,49.55,Overload,Transformer,T-104,Critical,92.1,1
4885,254.09,35.02,49.78,Overload,Transformer,T-104,Critical,89.75,1
4886,276.31,31.43,49.6,Overload,Transformer,T-104,Critical,89.54,1
4887,279.94,23.91,50.11,Overload,Transformer,T-104,Critical,91.36,1
4888,274.28,35.1,50.1,Overload,Transformer,T-104,Critical,88.09,1
4889,273.99,28.89,50.43,Overload,Transformer,T-104,Critical,91.96,1
4890,264.71,21.39,50.25,Overload,Transformer,T-104,Critical,90.7,1
4891,247.57,22.37,49.65,Overload,Transformer,T-104,Critical,89.49,1
4892,246.41,37.84,49.87,Overload,Transformer,T-104,Critical,93.79,1
4893,234.14,31.82,49.98,Overload,Transformer,T-104,Critical,95.82,1
4894,272.31,29.1,50.28,Overload,Transformer,T-104,Critical,89.54,1
4895,258.12,21.49,49.85,Overload,Transformer,T-104,Critical,89.81,1
4896,265.95,29.8,50.25,Overload,Transformer,T-104,Critical,92.12,1
4897,234.32,34.71,50.33,Overload,Transformer,T-104,Critical,95.23,1
4898,258.6,35.07,50.25,Overload,Transformer,T-104,Critical,89.25,1
4899,238.21,21.42,49.82,Overload,Transformer,T-104,Critical,91.79,1
4900,279.89,28.62,50.23,Overload,Transformer,T-104,Critical,93.55,1
4901,240.22,21.17,50.05,Overload,Transformer,T-104,Critical,93.6,1
4902,279.91,27.17,50.4,Overload,Transformer,T-104,Critical,91.06,1
4903,264.47,31.97,49.55,Overload,Transformer,T-104,Critical,88.63,1
4904,231.04,27.42,50.25,Overload,Transformer,T-104,Critical,89.38,1
4905,260.29,25.78,50.3,Overload,Transformer,T-104,Critical,94.39,1
4906,268.77,30.5,49.78,Overload,Transformer,T-104,Critical,94.48,1
4907,239.31,25.8,49.68,Overload,Transformer,T-104,Critical,93.39,1
4908,264.31,33.05,49.92,Overload,Transformer,T-104,Critical,88.8,1
4909,275.56,30.15,49.91,Overload,Transformer,T-104,Critical,92.71,1
4910,239.64,22.65,49.91,Overload,Transformer,T-104,Critical,89.82,1
4911,242.21,37.85,50.03,Overload,Transformer,T-104,Critical,91.87,1
4912,264.47,39.03,49.61,Overload,Transformer,T-104,Critical,94.67,1
4913,259.2,22.92,49.8,Overload,Transformer,T-104,Critical,91.86,1
4914,264.56,24.85,50.03,Overload,Transformer,T-104,Critical,93.48,1
4915,252.44,37.26,50.37,Overload,Transformer,T-104,Critical,91.77,1
4916,278.65,21.51,49.5,Overload,Transformer,T-104,Critical,91.05,1
4917,260.05,32.58,49.98,Overload,Transformer,T-104,Critical,89.0,1
4918,238.52,37.04,50.37,Overload,Transformer,T-104,Critical,93.39,1
4919,263.21,31.95,49.7,Overload,Transformer,T-104,Critical,91.43,1
4920,264.79,30.75,49.52,Overload,Transformer,T-104,Critical,95.63,1
4921,272.24,25.21,50.12,Overload,Transformer,T-104,Critical,95.39,1
4922,234.8,30.06,49.96,Overload,Transformer,T-104,Critical,91.28,1
4923,271.78,27.61,49.56,Overload,Transformer,T-104,Critical,88.53,1
4924,232.14,28.18,50.22,Overload,Transformer,T-104,Critical,89.63,1
4925,262.32,33.74,49.76,Overload,Transformer,T-104,Critical,92.8,1
4926,264.24,29.33,49.84,Overload,Transformer,T-104,Critical,92.95,1
4927,278.89,28.54,49.89,Overload,Transformer,T-104,Critical,91.71,1
4928,233.81,31.06,49.83,Overload,Transformer,T-104,Critical,88.97,1
4929,253.31,20.07,49.9,Overload,Transformer,T-104,Critical,88.85,1
4930,231.21,36.49,50.42,Overload,Transformer,T-104,Critical,89.66,1
4931,256.96,25.56,49.99,Overload,Transformer,T-104,Critical,91.49,1
4932,243.45,34.01,49.63,Overload,Transformer,T-104,Critical,88.42,1
4933,268.38,33.32,50.0,Overload,Transformer,T-104,Critical,91.74,1
4934,254.87,28.74,49.89,Overload,Transformer,T-104,Critical,92.0,1
4935,256.43,33.84,50.21,Overload,Transformer,T-104,Critical,91.02,1
4936,250.68,27.47,50.04,Overload,Transformer,T-104,Critical,91.63,1
4937,274.48,33.93,50.4,Overload,Transformer,T-104,Critical,93.67,1
4938,278.55,32.71,50.46,Overload,Transformer,T-104,Critical,89.27,1
4939,232.62,31.58,50.48,Overload,Transformer,T-104,Critical,91.34,1
4940,240.6,30.43,50.15,Overload,Transformer,T-104,Critical,90.52,1
4941,265.74,39.5,50.4,Overload,Transformer,T-104,Critical,90.33,1
4942,246.34,27.43,49.89,Overload,Transformer,T-104,Critical,88.8,1
4943,268.1,27.31,50.38,Overload,Transformer,T-104,Critical,95.42,1
4944,231.22,39.77,50.21,Overload,Transformer,T-104,Critical,92.16,1
4945,249.48,30.37,49.82,Overload,Transformer,T-104,Critical,92.98,1
4946,234.65,32.42,49.78,Overload,Transformer,T-104,Critical,88.14,1
4947,257.64,31.57,49.93,Overload,Transformer,T-104,Critical,88.58,1
4948,274.67,32.23,49.62,Overload,Transformer,T-104,Critical,92.09,1
4949,254.86,21.21,50.11,Overload,Transformer,T-104,Critical,94.47,1
4950,267.45,24.06,50.36,Overload,Transformer,T-104,Critical,90.74,1
4951,277.33,21.43,49.99,Overload,Transformer,T-104,Critical,92.78,1
4952,242.38,35.43,50.13,Overload,Transformer,T-104,Critical,88.14,1
4953,260.42,29.83,49.7,Overload,Transformer,T-104,Critical,95.97,1
4954,274.86,25.85,50.04,Overload,Transformer,T-104,Critical,90.53,1
4955,268.77,38.61,49.86,Overload,Transformer,T-104,Critical,94.44,1
